Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,NIN,latitude,longitude,facility_type_standardized
Odisha,Anugul,Banarpal,Banarpal,Banarpal,community health centre,BANARPAL,7352515139,20.84026,85.21585,chc
Odisha,Balangir,Loisinga,Loisinga,Loisinga,community health centre,Loisingha,5465778362,20.86006,83.51048,chc
Odisha,Dhenkanal,Kamakshyanagar,Bhuban,Bhuban,community health centre,Jiral,6148268342,20.86384,85.68102,chc
Odisha,Dhenkanal,Bhuban,Notmapped,Bhuban,community health centre,Bhuban,7474363624,20.88373,85.82959,chc
Odisha,Nuapada,Nuapada,Notmapped,Nuapada,community health centre,KhariarRoad,4332641887,20.89191,82.50769,chc
Odisha,Dhenkanal,Kamakshyanagar,Bhuban,Bhuban,community health centre,Mathakar Gola,5152361183,20.90047,85.68536,chc
Odisha,Bhadrak,Dhamanagar,Notmapped,Dhamnagar,community health centre,Dhamnagar,6282683645,20.90808,86.4531,chc
Odisha,Dhenkanal,Parajang,Parjang,Parajanga,community health centre,Parjanga,1782684540,20.91935,85.31496,chc
Odisha,Jajapur,Jajapur Road,Notmapped,Notmapped,community health centre,Jajpur Road,2444582676,20.9469,86.13863,chc
Odisha,Sonepur,Ulunda,Ullunda,Ullunda,community health centre,Ullunda,8674527273,20.95713,83.88161,chc
Odisha,Bhadrak,Bhandari Pokhari,Bhandaripokhari,Bhandaripokhari,community health centre,Bhandaripokhari,4183863721,20.96073,86.3718,chc
Odisha,Jajapur,Kalinganagar,Danagadi,Dangadi,community health centre,Danagadi,6215225423,20.96537,86.07986,chc
Odisha,Anugul,Kishorenagar,Kishorenagar,Rajakishorenagar,community health centre,RAJKISHORENAGAR,5687542687,20.96584,84.48604,chc
Odisha,Jajapur,Sukinda,Sukinda,Sukinda,community health centre,Sukinda,4734254735,20.9681,85.91324,chc
Odisha,Jajapur,Korai,Korei,Korei,community health centre,Korei,4438138531,20.96999,86.18684,chc
Odisha,Bargarh,Gaisilet,Gaisilet,Gaisilet,community health centre,Talpali,7241344386,20.97428,83.21629,chc
Odisha,Bhadrak,Tihidi,Tihidi,Tihidi,community health centre,Tihidi,2422351136,20.98652,86.63937,chc
Odisha,Dhenkanal,Kankadahad,Kankada Had,Kankadahada,community health centre,Birasal,5683773757,20.99388,85.67733,chc
Odisha,Balangir,Loisinga,Agalpur,Agalpur,community health centre,Agalpur,4444585626,21.00663,83.40998,chc
Odisha,Bargarh,Padmapur,Padampur,Padmapur (Rajbarsambar),community health centre,JAMLA,4452458674,21.00811,83.17863,chc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,community health centre,Kosala,8282723678,21.01637,84.92992,chc
Odisha,Anugul,Talcher Sadar,Talacher,Talcher,community health centre,Godibandha,3654443286,21.02023,85.17742,chc
Odisha,Sonepur,Binika,Notmapped,Binika,community health centre,Binka,2468852344,21.02471,83.8124,chc
Odisha,Bargarh,Paikamal,Paikmal,Paikamal,community health centre,Bukuramunda,8531437682,21.03212,82.93497,chc
Odisha,Sonepur,Dunguripali,Dunguripali,Dunguripalli,community health centre,Dunguripali,6868466258,21.0452,83.55021,chc
Odisha,Kendujhar,Nandipada,Hatadihi,Hatadihi,community health centre,Salania,4653733479,21.08016,86.28049,chc
Odisha,Bhadrak,Bhadrak Rural,Bhadrak,Bhadrak,community health centre,Barpada,2147782383,21.08522,86.43128,chc
Odisha,Anugul,Chhendipada,Chhendipada,Chhendipada,community health centre,Chhendipada,3882682713,21.08657,84.88687,chc
Odisha,Anugul,Kaniha,Kaniha,Kaniha,community health centre,Kaniha,3773461771,21.09378,85.04907,chc
Odisha,Bargarh,Barapali,Barpali,Barpali,community health centre,Agalpur,2614467849,21.10118,83.53545,chc
Odisha,Bargarh,Jharbandha,Jharbandh,Jharabandha,community health centre,Dava,8571473373,21.1031,82.70213,chc
Odisha,Sambalpur,Charamal,Rairakhol,Rairakhole,community health centre,Charmal,6137845688,21.10848,84.2154,chc
Odisha,Kendujhar,Sainkul,Ghasipura,Ghasipura,community health centre,Sainkul,2513245221,21.12076,86.12842,chc
Odisha,Bhadrak,Basudebpur,Notmapped,Basudevpur,community health centre,Basudevpur,3467483131,21.12312,86.7429,chc
Odisha,Baleshwar,Similia,Simulia,Simulia,community health centre,Simulia,6786218377,21.15977,86.58114,chc
Odisha,Kendujhar,Ghasipura,Ghasipura,Ghasipura,community health centre,Kesudurpal,5837544666,21.16486,86.01045,chc
Odisha,Bargarh,Bijepur,Notmapped,Bijepur,community health centre,Bijepur,4288273321,21.19,83.4677,chc
Odisha,Bargarh,Barapali,Notmapped,Barpali,community health centre,Barpali,8738517724,21.19105,83.58675,chc
Odisha,Bargarh,Bheden,Bheden,Bheden,community health centre,Bheden,5746638633,21.19654,83.75302,chc
Odisha,Bhadrak,Agarpada,Bonth,Bonta,community health centre,Agarpada,3542611136,21.20728,86.36759,chc
Odisha,Kendujhar,Anandapur,Anandapur,Anandapur,community health centre,Fakirpur,2121342717,21.21646,86.11403,chc
Odisha,Baleshwar,Soro,Soro,Soro,community health centre,Anatapur,1111465827,21.22914,86.76051,chc
Odisha,Sambalpur,Jujomura,Jujomura,Jujmura,community health centre,Jujomura,8282733578,21.23776,84.13375,chc
Odisha,Sambalpur,Naktideul,Naktideul,Naktideul,community health centre,Naktideul,1783685678,21.25605,84.54399,chc
Odisha,Anugul,Khamar,Palalahada,Pallahada,community health centre,KHAMAR,5847266821,21.26844,85.19483,chc
Odisha,Kendujhar,Daitari,Harichadanpur,Harichandapur,community health centre,Bhagamunda,3367477563,21.27373,85.85773,chc
Odisha,Baleshwar,Soro,Notmapped,Soro,community health centre,Soro,1864486418,21.27879,86.69334,chc
Odisha,Baleshwar,Khaira,Khaira,Khaira,community health centre,Khaira,8138815389,21.28413,86.47052,chc
Odisha,Bargarh,Sohela,Sohella,Sohela,community health centre,Sohela,6441586382,21.29893,83.40501,chc
Odisha,Baleshwar,Soro,Bahanaga,Bahanaga,community health centre,Gopalpur,1652255660,21.31857,86.82767,chc
Odisha,Kendujhar,Harichandanpur,Harichadanpur,Harichandapur,community health centre,Harichandanpur,6236673841,21.34315,85.78982,chc
Odisha,Baleshwar,Nilagiri,Oupada,Oupada,community health centre,Iswarpur,1264782481,21.34648,86.7204,chc
Odisha,Deogarh,Reamal,Reamal,Reamal,community health centre,Chhatabar,8237746261,21.35451,84.68742,chc
Odisha,Kendujhar,Harichandanpur,Telkoi,Telkoi,community health centre,Telkoi,5273711217,21.3663,85.40726,chc
Odisha,Bargarh,Attabira,Notmapped,Attabira,community health centre,Attabira,5844644525,21.37218,83.78562,chc
Odisha,Kendujhar,Ghatgaon,Ghatgaon,Ghatagaon,community health centre,Ghatagaon,3443331875,21.39319,85.899,chc
Odisha,Baleshwar,Soro,Bahanaga,Bahanaga,community health centre,Khantapada,1352786881,21.39622,86.80725,chc
Odisha,Bargarh,Bargarh,Bargarh,Bargarh,community health centre,Katapali,2137721128,21.40898,83.61513,chc
Odisha,Bargarh,Bhatli,Bhatli,Bhatli,community health centre,Bhatli,5458681383,21.47275,83.54221,chc
Odisha,Bargarh,Attabira,Attabira,Attabira,community health centre,Paharsrigida,3347664660,21.4754,83.7668,chc
Odisha,Deogarh,Barkot,Barkote,Barkote,community health centre,Bamparda,5461261223,21.48041,85.08437,chc
Odisha,Sambalpur,Sadar,Maneswar,Maneswar,community health centre,Themera,8256865687,21.48109,84.03731,chc
Odisha,Mayurbhanj,Kaptipada,Kaptipada,Kaptipada,community health centre,Kaptipada,8576727450,21.51731,86.52776,chc
Odisha,Mayurbhanj,Thakurmunda,Thakurmunda,Thakuramunda,community health centre,Thakurmunda,8743315684,21.52062,86.15777,chc
Odisha,Baleshwar,Remuna,Remuna,Remuna,community health centre,Remuna,3173738281,21.52277,86.88712,chc
Odisha,Sambalpur,Sambalpur (M),Dhankauda,Dhankauda,community health centre,Hirakud,5244814447,21.5266,83.9023,chc
Odisha,Deogarh,Kundheigola,Barkote,Barkote,community health centre,Barkote,4636722482,21.5358,85.00582,chc
Odisha,Sambalpur,Sadar,Dhankauda,Dhankauda,community health centre,Debeipali,2317487730,21.53821,84.02666,chc
Odisha,Baleshwar,Berhampur,Nilgiri,Nilagiri,community health centre,Berhampur,7311162650,21.53934,86.653,chc
Odisha,Deogarh,Barkot,Tileibani,Tileibani,community health centre,Tileibani,5148856684,21.54663,84.60635,chc
Odisha,Bargarh,Ambabhona,Ambabhona,Ambabhona,community health centre,Bhukta,6381367470,21.58454,83.42407,chc
Odisha,Baleshwar,Baliapal,Baliapal,Baliapal,community health centre,Pratappur,7773558635,21.59655,87.26325,chc
Odisha,Sambalpur,Jamankira,Jamankira,Jamanakera,community health centre,Fasimal,1388587535,21.60196,84.28288,chc
Odisha,Baleshwar,Rupsa,Baleshwar,Balasore,community health centre,Rupsa,4335875433,21.62187,87.01967,chc
Odisha,Kendujhar,Nayakote,Bansapal,Bansapal,community health centre,Banspal,1386826380,21.6275,85.41817,chc
Odisha,Kendujhar,Pandapara,Patana,Patana,community health centre,Patna,4788452169,21.63728,85.89397,chc
Odisha,Baleshwar,Baliapal,Baliapal,Baliapal,community health centre,Baliapal,2413248846,21.65208,87.29138,chc
Odisha,Baleshwar,Basta,Basta,Basta,community health centre,Basta,1784853663,21.6804,87.07003,chc
Odisha,Baleshwar,Bhograi,Bhograi,Bhogarai,community health centre,Jaleswarpur,5865338676,21.68087,87.4064,chc
Odisha,Kendujhar,Patana,Saharapada,Saharpada,community health centre,Udyapur,6183768248,21.70041,85.85273,chc
Odisha,Mayurbhanj,Khunta,Gopabandhunagar,Gopabandhunagar,community health centre,Khunta,8216857444,21.70396,86.67797,chc
Odisha,Sundargarh,Tikaetpali,Bonaigarh,Boneigarh,community health centre,S Bolanga,6788361548,21.71246,84.80283,chc
Odisha,Kendujhar,Kendujhar Sadar,Kendujhar Sadar,Keonjhar,community health centre,Padampur,1111373633,21.72423,85.58954,chc
Odisha,Sambalpur,Rengali,Rengali,Rengali,community health centre,Laida,8557578336,21.72669,84.23518,chc
Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,community health centre,BADASAHI,3227388547,21.72756,86.74467,chc
Odisha,Mayurbhanj,Betanati,Betnoti,Betanoti,community health centre,Betnoti,5376244470,21.7371,86.85143,chc
Odisha,Mayurbhanj,Udala,Udala,Udala,community health centre,SRIDAM CHANDRAPUR,8834461413,21.74588,86.53341,chc
Odisha,Baleshwar,Kamarda,Bhograi,Bhogarai,community health centre,Kamarda,6641125619,21.75772,87.36629,chc
Odisha,Jharsuguda,Lakhanpur,Lakhanpur,Lakhanapur,community health centre,Lakhanpur,1111454243,21.7654,83.77366,chc
Odisha,Mayurbhanj,Rasagobindapur,Rasgovindpur,Rasgobindapur,community health centre,RASGOBINDPUR,1343873582,21.78179,87.051,chc
Odisha,Mayurbhanj,Khunta,Khunta,Khunta,community health centre,Dukura,4666147386,21.79137,86.65957,chc
Odisha,Sambalpur,Kochinda,Kuchinda,Kuchinda,community health centre,Kuntara,3432686768,21.79248,84.52218,chc
Odisha,Baleshwar,Jaleswar,Notmapped,Jaleswar,community health centre,GK Bhattar CHC,2377817859,21.8021,87.22773,chc
Odisha,Jharsuguda,Kolabira,Kolabira,Kolabira,community health centre,Kolabira,1111442339,21.80494,84.16486,chc
Odisha,Kendujhar,Jhumpura,Jhumpura,Jhumpura,community health centre,Jhumpura,3641774439,21.82409,85.56942,chc
Odisha,Jharsuguda,Brajarajnagar,Notmapped,Jharasuguda,community health centre,Brajrajnagar,1111436240,21.82446,83.93085,chc
Odisha,Mayurbhanj,Betanati,Baripada,Baripada,community health centre,KRUSHNA CHANDPUR,3741867638,21.83704,86.81484,chc
Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,community health centre,TATO,5883282575,21.84403,86.01891,chc
Odisha,Sundargarh,Gurundia,Gurundia,Gurundia,community health centre,Gurundia,8286471753,21.84756,84.77959,chc
Odisha,Mayurbhanj,Betanati,Morada,Morada,community health centre,Kisantandi,3748533183,21.85966,86.90205,chc
Odisha,Baleshwar,Raibania,Jaleswar,Jaleswar,community health centre,Hatigarh,2872272485,21.87108,87.22493,chc
Odisha,Jharsuguda,Laikera,Kirmira,Kirimira,community health centre,Kirmira,1111441430,21.87597,84.1779,chc
Odisha,Jharsuguda,Laikera,Laikera,Laikera,community health centre,Mundrajore,1111443352,21.88326,84.25841,chc
Odisha,Sundargarh,Lahunipara,Lahunipara,Lahunipada,community health centre,Lahunipara,1215274554,21.88821,84.94182,chc
Odisha,Jharsuguda,Brajarajnagar,Jharsuguda,Jharasuguda,community health centre,Rajpur,1111436273,21.88976,83.93427,chc
Odisha,Sundargarh,Koida,Koida,Koira,community health centre,Koida,2117156337,21.90701,85.24507,chc
Odisha,Mayurbhanj,Raruan,Sukruli,Sukurli,community health centre,Sukruli,3838614570,21.92107,85.86756,chc
Odisha,Mayurbhanj,Baripada Sadar,Samakhunta,Samakhunta,community health centre,Rangamatia,6431351219,21.93155,86.64963,chc
Odisha,Kendujhar,Baria,Champua,Champua,community health centre,Bhanda,2226145528,21.93896,85.74517,chc
Odisha,Sundargarh,Hemgir,Hemgir,Hemagiri,community health centre,Hemgir,2121411686,21.94568,83.70394,chc
Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,community health centre,Jashipur,7626787233,21.94787,86.06832,chc
Odisha,Sundargarh,Bhasma,Tangarpali,Tangarpalli,community health centre,Mangaspur,8867311477,21.95171,83.99009,chc
Odisha,Mayurbhanj,Raruan,Raruan,Raruan,community health centre,Raruan,6771685838,21.95813,85.86542,chc
Odisha,Mayurbhanj,Suliapada,Suliapada,Suliapada,community health centre,Kostha,2635468743,21.97394,86.91135,chc
Odisha,Sundargarh,Dharuadihi,Sundargarh,Sundargarh,community health centre,Majhapada,2381684287,22.02141,84.19533,chc
Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,community health centre,Jamukeswar,6664458541,22.02296,86.07614,chc
Odisha,Kendujhar,Champua,Joda,Joda,community health centre,Basudevpur,1111373666,22.02698,85.51892,chc
Odisha,Kendujhar,Bamebari,Notmapped,Joda,community health centre,Joda,7254151256,22.02989,85.42966,chc
Odisha,Sambalpur,Govindpur,Bamra,Bamara,community health centre,Govindpur,1111346548,22.04549,84.29027,chc
Odisha,Sundargarh,Lephripara,Lephripara,Lephripara,community health centre,Sargipalli,8661647589,22.05872,83.92174,chc
Odisha,Mayurbhanj,Chandua,Kuliana,Kuliana,community health centre,Kuliana,3267432783,22.06565,86.66416,chc
Odisha,Mayurbhanj,Bisoi,Bisoi,Bisoi,community health centre,Manada,3582482760,22.08055,86.23916,chc
Odisha,Mayurbhanj,Badampahar,Kusumi,Kusumi,community health centre,Badampahar,8138667723,22.09112,86.14955,chc
Odisha,Kendujhar,Joda,Notmapped,Joda,community health centre,Barbil,1741574881,22.12143,85.39716,chc
Odisha,Sundargarh,Brahmani Tarang,Lathikata,Lathikata,community health centre,Birkera,2758725788,22.12169,84.79996,chc
Odisha,Sambalpur,Govindpur,Bamra,Bamara,community health centre,Garposh,6735246487,22.12411,84.41974,chc
Odisha,Mayurbhanj,Bangiriposi,Bangriposi,Bangriposi,community health centre,Bangriposi,1734634833,22.15361,86.53855,chc
Odisha,Sundargarh,Baragaon,Bargaon,Baragam,community health centre,Baragaon,7454682639,22.16197,84.30333,chc
Odisha,Sundargarh,Rajagangapur,Notmapped,Notmapped,community health centre,Rajgangpur,3836776264,22.19169,84.59175,chc
Odisha,Mayurbhanj,Rairangpur,Bijatala,Bijatola,community health centre,Bijatala,3288264454,22.20637,86.29404,chc
Odisha,Mayurbhanj,Jharpokharia,Saraskana,Sarasakana,community health centre,SIRSHA,2165455136,22.22996,86.6643,chc
Odisha,Sundargarh,Kutra,Kutra,Kutra,community health centre,Kutra,3256388376,22.23306,84.45321,chc
Odisha,Sundargarh,Rajagangapur,Rajgangpur,Rajgangapur,community health centre,Laing,7875235470,22.23823,84.64184,chc
Odisha,Sundargarh,Bisra,Bisra,Bisra,community health centre,Bisra,1321182261,22.25382,85.01785,chc
Odisha,Mayurbhanj,Jamda,Jamda,Jamada,community health centre,Jamda,4312526512,22.25993,86.05316,chc
Odisha,Sundargarh,Biramitrapur,Kuarmunda,Kunaramunda,community health centre,Kuarmunda,1434268775,22.2843,84.77355,chc
Odisha,Sundargarh,Talasara,Subdega,Subdega,community health centre,Subdega,7417713786,22.28766,84.10127,chc
Odisha,Sundargarh,Kinjirkela,Balisankara,Balisankara,community health centre,Kinjirkela,7315118120,22.28788,83.9458,chc
Odisha,Sundargarh,Baragaon,Bargaon,Baragam,community health centre,Ekma,1648317483,22.29168,84.30923,chc
Odisha,Mayurbhanj,Gorumahisani,Rairangpur,Rairangapur,community health centre,Gorumahisani,3827418454,22.31057,86.28239,chc
Odisha,Mayurbhanj,Bahalda,Bahalda,Bahalada,community health centre,Bahalda,3745144836,22.38459,86.08673,chc
Odisha,Sundargarh,Hatibari,Nuagaon,Nuagaon,community health centre,Hatibari,4132444383,22.38982,84.84171,chc
Odisha,Sundargarh,Biramitrapur,Notmapped,Notmapped,community health centre,Biramitrapur,2445885540,22.40328,84.73415,chc
Odisha,Mayurbhanj,Bahalda,Bahalda,Bahalada,community health centre,Jharadihi,8886227316,22.43731,86.17247,chc
Odisha,Mayurbhanj,Tiring,Tiring,Tiringi,community health centre,Tiring,1413156629,22.51552,86.06316,chc
Odisha,Malkangiri,Malkangiri,Malkangiri,Notmapped,district hospital,Malkangiri,3663445868,18.36366,81.88953,dh
Odisha,Gajapati,Paralakhemundi,Notmapped,Notmapped,district hospital,Paralakhemundi,3522511736,18.81355,84.13619,dh
Odisha,Rayagada,Rayagada,Rayagada,Notmapped,district hospital,Rayagada,6737264769,19.16367,83.40643,dh
Odisha,Nabarangpur,Nabarangapur P.S,Notmapped,Notmapped,district hospital,Nabarangpur,3847461278,19.22789,82.54805,dh
Odisha,Ganjam,Brahmapur (M.Corp.),Rangeilunda,Rangeilunda,district hospital,City Hospital,2374886618,19.29644,84.79899,dh
Odisha,Puri,Puri (M),Notmapped,Notmapped,district hospital,Puri,1111546287,19.80338,85.82059,dh
Odisha,Kalahandi,Sadar,Notmapped,Notmapped,district hospital,Bhawanipatna,1751141332,19.90165,83.16467,dh
Odisha,Nayagarh,Nayagarh,Notmapped,Notmapped,district hospital,Nayagarh,4428444121,20.12669,85.10741,dh
Odisha,Khordha,Khordha,Notmapped,Notmapped,district hospital,Khordha,3252388685,20.17916,85.63068,dh
Odisha,Jagatsinghapur,Jagatsinghapur,Jagatsinghpur,Notmapped,district hospital,Jagatsinghpur,7657735473,20.25234,86.18198,dh
Odisha,Khordha,Bhubaneswar (M.Corp.),Notmapped,Notmapped,district hospital,Capital Hospital,3467546465,20.259,85.82468,dh
Odisha,Cuttack,Cuttack (M.Corp.) P.S,Cuttacksadar,Notmapped,district hospital,City Hospital,4166555153,20.46617,85.87079,dh
Odisha,Kandhamal,Phulabani Town,Notmapped,Notmapped,district hospital,Phulbani,3725758472,20.48498,84.22706,dh
Odisha,Kendrapara,Kendrapara,Notmapped,Kendrapara,district hospital,Kendrapara,5123348889,20.50497,86.42374,dh
Odisha,Dhenkanal,Dhenkanal Sadar,Dhenkanal Sadar,Dhenkanal,district hospital,Dhenkanal,1135138160,20.66298,85.59695,dh
Odisha,Balangir,Balangir,Balangir,Notmapped,district hospital,Balangir DHH,7231883765,20.69949,83.48933,dh
Odisha,Nuapada,Nuapada,Notmapped,Notmapped,district hospital,Nuapada,8775846218,20.80809,82.53003,dh
Odisha,Anugul,Anugul,Anugul,Notmapped,district hospital,ANGUL,4588168262,20.81951,85.09825,dh
Odisha,Boudh,Baudh Sadar,Boudh,Notmapped,district hospital,Boudh,4815883352,20.84042,84.32032,dh
Odisha,Sonepur,Sonapur,Sonepur,Notmapped,district hospital,SUBARNAPUR,4665486728,20.84237,83.91169,dh
Odisha,Jajapur,Jajapur,Notmapped,Notmapped,district hospital,Jajpur,3848417527,20.84889,86.33257,dh
Odisha,Bhadrak,Bhadrak Rural,Notmapped,Notmapped,district hospital,Bhadrak,2617115247,21.06445,86.50208,dh
Odisha,Bargarh,Bargarh,Bargarh,Notmapped,district hospital,Bargarh,1314251750,21.34229,83.63209,dh
Odisha,Sambalpur,Sambalpur (M),Notmapped,Notmapped,district hospital,Sambalpur,2535581124,21.47313,83.9765,dh
Odisha,Baleshwar,Baleshwar (M),Baleshwar,Notmapped,district hospital,Balasore,5818768326,21.49181,86.93531,dh
Odisha,Deogarh,Debagarh,Notmapped,Notmapped,district hospital,Deogarh,4826752778,21.53482,84.72915,dh
Odisha,Kendujhar,Kendujhar Town,Notmapped,Keonjhar,district hospital,Keonjhar,1158632156,21.62938,85.5814,dh
Odisha,Jharsuguda,Jharsuguda,Jharsuguda,Notmapped,district hospital,Jharsuguda,1111435853,21.85168,84.01711,dh
Odisha,Mayurbhanj,Baripada Town,Baripada,Notmapped,district hospital,Baripada,2476684416,21.93041,86.73027,dh
