district,village_id,name,subdistrict,tru_2011,nearest_dist_km,covered
cuttack,398838,Balabhadrapur,Baidyeswar,Rural,0.4515245425962859,Covered
cuttack,398848,Chadheibandhapatana,Baidyeswar,Rural,0.4515245425962859,Covered
cuttack,398847,Kantakaipatana,Baidyeswar,Rural,0.4515245425962859,Covered
cuttack,398845,Goudachheli,Baidyeswar,Rural,0.4515245425962859,Covered
mayurbhanj,387512,Sandundu,Bahalda,Rural,0.4516939784429776,Covered
balangir,419988,Banjari,Balangir,Rural,0.4517254490863864,Covered
baleshwar,393140,Karadia,Nilagiri,Rural,0.4520318042726856,Covered
balangir,420551,Luhasingha,Patnagarh,Rural,0.4522000028505692,Covered
mayurbhanj,389179,Muduripal,Baripada Sadar,Rural,0.4522302630879838,Covered
nabarangpur,427456,Palsapara,Chandahandi,Rural,0.4523508836808017,Covered
cuttack,399250,Madhabpur,Khuntuni,Rural,0.452417648706751,Covered
kandhamal,415778,Bhaliapata,G Udayagiri,Rural,0.4524743025439088,Covered
sundargarh,384787,Dengula,Koida,Rural,0.4524843686019086,Covered
puri,409302,Kalam,Konark,Rural,0.4525452087734733,Covered
sambalpur,381820,Kultanuapali,Sadar,Rural,0.4526601157492965,Covered
kandhamal,417372,Samagota,Daringbadi,Rural,0.4528202093768888,Covered
kandhamal,417373,Samagota Jangal,Daringbadi,Rural,0.4528202093768888,Covered
puri,409350,Guhalpur,Konark,Rural,0.4529815811760116,Covered
dhenkanal,402538,Baruan,Bhuban,Rural,0.4534659929810442,Covered
keonjhar,387317,Nandabar,Sainkul,Rural,0.4541806421819176,Covered
keonjhar,386280,Baragoda,Nayakote,Rural,0.4542387626774556,Covered
keonjhar,386281,Talabirikala,Nayakote,Rural,0.4542387626774556,Covered
keonjhar,386282,Uparbirikala,Nayakote,Rural,0.4542387626774556,Covered
nabarangpur,428072,Jhada Bandha Guda,Khatiguda,Rural,0.4546455357278073,Covered
rayagada,424849,Panchubai,Ambadala,Rural,0.4547288028760508,Covered
sundargarh,384338,Rampur,Biramitrapur,Rural,0.4548962870640398,Covered
nuapada,421727,Maulibhata,Nuapada,Rural,0.4550836429758672,Covered
nuapada,422112,Rokal,Boden,Rural,0.4551044914106575,Covered
keonjhar,387357,Tampo,Sainkul,Rural,0.4552615428813865,Covered
anugul,404635,Bamur,Kishorenagar,Rural,0.455297686681672,Covered
mayurbhanj,388149,Kasipani,Bisoi,Rural,0.455555349062004,Covered
dhenkanal,402386,Padhanabereni,Kamakshyanagar,Rural,0.4555926513317792,Covered
boudh,417885,Uma,Kantamal,Rural,0.4556181889721732,Covered
kalahandi,422850,Amajhari,Narala,Rural,0.4557763331017982,Covered
gajapati,414676,Chintapali,Gurandi,Rural,0.456214803030514,Covered
kandhamal,416339,Kapaburudi,Phiringia,Rural,0.456250393820274,Covered
kandhamal,416340,Tunursahi,Phiringia,Rural,0.456250393820274,Covered
puri,409185,Kiakani,Kakatpur,Rural,0.4563780848507727,Covered
cuttack,399253,Mahakalabasta,Khuntuni,Rural,0.4565099493601361,Covered
koraput,429243,Bodapada,Boipariguda,Rural,0.4566405086220095,Covered
ganjam,413252,Mundakeri,Jarada,Rural,0.456643793197488,Covered
gajapati,414831,Abapur,Rayagada,Rural,0.4566608227588919,Covered
sundargarh,383791,Salangabudi,Dharuadihi,Rural,0.4567899534819028,Covered
baleshwar,393238,Pinchhabania,Nilagiri,Rural,0.4568296296555795,Covered
cuttack,398452,Sisupathar,Narasinghpur,Rural,0.4568686319687922,Covered
cuttack,398453,Chakamunda,Narasinghpur,Rural,0.4568686319687922,Covered
baleshwar,392317,Thengudia Thenguria,Basta,Rural,0.4572188561457433,Covered
keonjhar,386727,Santoshapur,Harichandanpur,Rural,0.4572491847565445,Covered
kandhamal,417091,Rajam,Belaghar,Rural,0.4574154172247598,Covered
kandhamal,417080,Tidipadara,Belaghar,Rural,0.4574154172247598,Covered
kandhamal,417068,Sanagochhaka,Belaghar,Rural,0.4574154172247598,Covered
kandhamal,417090,Khadapanga,Belaghar,Rural,0.4574154172247598,Covered
balangir,420435,Samara,Tushura,Rural,0.45771323611376,Covered
kandhamal,415214,Sadarsuga,Gochhapada,Rural,0.4577657109599371,Covered
sundargarh,385110,Arkeikela,Banei,Rural,0.4578046871228849,Covered
rayagada,425601,Pujariguda,Kalyanasingpur,Rural,0.4582961480596658,Covered
nayagarh,406111,Sunakhala,Fategarh,Rural,0.4584117534596484,Covered
mayurbhanj,388203,Khanta,Rairangpur,Rural,0.4585349656960589,Covered
sambalpur,381756,Barsapali,Sasan,Rural,0.4586920589376466,Covered
mayurbhanj,390531,Tadki,Betanati,Rural,0.4588712132640207,Covered
jajapur,400622,Jagadiha,Jajapur Road,Rural,0.4590925274319956,Covered
mayurbhanj,390829,Nuagan,Khunta,Rural,0.4591220803306226,Covered
kalahandi,423299,Khairbhadi,Sadar,Rural,0.4591516657555787,Covered
jajapur,400532,Talangi,Kaliapani,Rural,0.459206803308842,Covered
boudh,417844,Fulbahal,Kantamal,Rural,0.4592087354707267,Covered
rayagada,425649,Gobiri,Kalyanasingpur,Rural,0.4592301252479215,Covered
kandhamal,416372,Dangarpada,Phiringia,Rural,0.4592556988797878,Covered
rayagada,426180,Ambaguda,Rayagada,Rural,0.4593734612331466,Covered
nayagarh,406225,Anandapur,Fategarh,Rural,0.4594508526678955,Covered
nayagarh,406385,Tulasipur,Nayagarh Sadar,Rural,0.4594925237443829,Covered
mayurbhanj,388443,Bhanjakia,Jashipur,Rural,0.4595395148541394,Covered
dhenkanal,402728,Gandia,Gandia,Rural,0.459689593557934,Covered
malkangiri,430470,Pangam,Mathili,Rural,0.4597187359040326,Covered
baleshwar,391400,Kadakuchali,Raibania,Rural,0.4597701762696495,Covered
bhadrak,394953,Aruha,Basudebpur,Rural,0.4600388057981225,Covered
bargarh,380675,Kelendapali,Bhatli,Rural,0.4600430551904694,Covered
jajapur,400457,Mangaraj Pur,Sukinda,Rural,0.4602386936850708,Covered
jajapur,400448,Bartanda,Sukinda,Rural,0.4602386936850708,Covered
mayurbhanj,388849,Badadeuli,Karanjia,Rural,0.4602794686751111,Covered
keonjhar,386618,Ketanga,Ghatgaon,Rural,0.4604277391428107,Covered
baleshwar,392571,Khandahar,Basta,Rural,0.4605709794110284,Covered
nuapada,422076,Damajhar,Boden,Rural,0.4605896904268758,Covered
jajapur,400559,Nadia Bhanga,Kalinganagar,Rural,0.4607219293420717,Covered
keonjhar,387342,Taruan,Sainkul,Rural,0.460809559325222,Covered
kalahandi,423420,Duarsuni,Sadar,Rural,0.4610404190823871,Covered
keonjhar,385609,Bhimapur Bhuinpur,Baria,Rural,0.461043803747435,Covered
mayurbhanj,390376,Manatri,Baisinga,Rural,0.4610756167373088,Covered
bhadrak,394876,Andheipali,Bhadrak Rural,Rural,0.4610792660876085,Covered
mayurbhanj,390206,Andharia,Rasagobindapur,Rural,0.4613350835769939,Covered
sambalpur,381326,Simlibahal,Govindpur,Rural,0.4613359674927772,Covered
baleshwar,392017,Bishnupur,Baliapal,Rural,0.461579190307689,Covered
gajapati,414622,Ranipeta,Paralakhemundi,Rural,0.461819900406372,Covered
boudh,418202,Bhadimunda,Manamunda,Rural,0.4619211537408251,Covered
mayurbhanj,390535,Chuasol,Betanati,Rural,0.4619440084357727,Covered
nayagarh,405669,Nephari,Banigochha,Rural,0.4620218769744531,Covered
mayurbhanj,391312,Mahuldiha,Mahuldiha,Rural,0.4624264187478235,Covered
keonjhar,387176,Jalasarapur,Nandipada,Rural,0.4626004038598447,Covered
ganjam,410440,Ghodapada,Buguda,Rural,0.4629392277928038,Covered
ganjam,410463,Alasuguma,Jagannath Prasad,Rural,0.462958177713332,Covered
dhenkanal,403330,Uparnatakata,Dhenkanal Sadar,Rural,0.4630327729805135,Covered
koraput,429766,Durla,Nandapur,Rural,0.4631959203326153,Covered
rayagada,425486,Badabuduni,Kalyanasingpur,Rural,0.4632324671082438,Covered
sambalpur,382041,Ballam New,Kisinda,Rural,0.4633477171176282,Covered
mayurbhanj,389915,Kujidihi,Suliapada,Rural,0.4634768938666009,Covered
anugul,405143,Khalamba,Purunakot,Rural,0.4635743508701427,Covered
boudh,418766,Kodasingapaliatal,Harbhanga,Rural,0.4635961310099966,Covered
boudh,418765,Kodasinga Pande,Harbhanga,Rural,0.4635961310099966,Covered
nuapada,422017,Lachhipur,Khariar,Rural,0.463653044930819,Covered
bargarh,380724,Sirapali,Bhatli,Rural,0.4636872328757003,Covered
bargarh,380602,Padhanpali,Bargarh,Rural,0.4637512179557028,Covered
koraput,429170,Banuaguda,Kundura,Rural,0.464205409146338,Covered
sambalpur,381901,Kasada,Jamankira,Rural,0.4642566033294226,Covered
nuapada,422129,Larka,Boden,Rural,0.4643272894510408,Covered
sundargarh,383523,Kulada,Hemgir,Rural,0.464354501429068,Covered
mayurbhanj,388733,Badpani,Raruan,Rural,0.4645124916741078,Covered
baleshwar,391412,Baharsaradiha,Raibania,Rural,0.4650834454849334,Covered
anugul,404807,Madhapur,Athmallik,Rural,0.4652378914617729,Covered
sambalpur,381567,Baxma,Kochinda,Rural,0.46573017298275,Covered
kalahandi,423939,Srirampur,Dharamgarh,Rural,0.4657345221412317,Covered
balangir,420118,Kakhal,Balangir,Rural,0.4663280177305305,Covered
balangir,420030,Kumiapali,Balangir,Rural,0.4663280177305305,Covered
mayurbhanj,390622,Unchabali,Barsahi,Rural,0.4666126998004095,Covered
sambalpur,381784,Brahmapura,Burla,Rural,0.4668040872940994,Covered
jajapur,401600,Jiagoda,Badachana,Rural,0.4668825595320935,Covered
kandhamal,416919,Kapibira,Tumudibandha,Rural,0.4668909179774576,Covered
mayurbhanj,387923,Jogitofa,Jharpokharia,Rural,0.4670652331117239,Covered
deogarh,382734,Nagadihi,Debagarh,Rural,0.4671095252736003,Covered
kandhamal,417316,Bamunigan,Brahmanigaon,Rural,0.4673774113335425,Covered
balangir,420504,Nimursingha,Tushura,Rural,0.4674216036201792,Covered
kandhamal,415533,Bigapadar,Phulabani,Rural,0.4675112434991745,Covered
keonjhar,386058,Kathakaranjia,Kendujhar Sadar,Rural,0.4676359222551499,Covered
mayurbhanj,390352,Jugpura,Baisinga,Rural,0.4677382105274059,Covered
mayurbhanj,388286,Hatnabeda,Rairangpur,Rural,0.4680644093844897,Covered
kandhamal,415339,Baghiata,Phulabani,Rural,0.4681309676635818,Covered
jajapur,401601,Tilapada,Badachana,Rural,0.4681474397800123,Covered
keonjhar,386839,Altumareserve,Daitari,Rural,0.4682210598597167,Covered
bargarh,380134,Gourenmunda,Gaisilet,Rural,0.4683073154944211,Covered
nuapada,421772,Samarsing,Nuapada,Rural,0.4685116077691231,Covered
mayurbhanj,388622,Khejuria,Jashipur,Rural,0.4686415832321864,Covered
anugul,404456,Patrapada,Chhendipada,Rural,0.4687736404582223,Covered
nabarangpur,427540,Bhalukonadi,Jharigan,Rural,0.4690237893032515,Covered
mayurbhanj,391336,Nada,Mahuldiha,Rural,0.4694855886150088,Covered
mayurbhanj,389388,Garupal,Koliana,Rural,0.4696410392550412,Covered
kendrapara,395838,Gupti,Rajnagar,Rural,0.4697819168005318,Covered
mayurbhanj,390548,Bhramargola,Betanati,Rural,0.4700221363235524,Covered
gajapati,414717,Jangalpadu,Gurandi,Rural,0.4700491169489503,Covered
keonjhar,385649,Ratnaposi,Baria,Rural,0.4700505183709501,Covered
puri,409198,Nagar,Astaranga,Rural,0.4702099648092552,Covered
baleshwar,392201,Chaksingipur,Singla,Rural,0.4702266471305626,Covered
jajapur,401504,Korakara,Kuakhia,Rural,0.4703476616065038,Covered
jajapur,401515,Krushnapada,Kuakhia,Rural,0.4703476616065038,Covered
jajapur,401511,Kapali,Kuakhia,Rural,0.4703476616065038,Covered
jajapur,401517,Melaka,Kuakhia,Rural,0.4703476616065038,Covered
jajapur,401516,Karanjiari,Kuakhia,Rural,0.4703476616065038,Covered
jajapur,401510,Takua Thenga,Kuakhia,Rural,0.4703476616065038,Covered
jajapur,401503,Adampur,Kuakhia,Rural,0.4703476616065038,Covered
jajapur,401502,Naguan,Kuakhia,Rural,0.4703476616065038,Covered
rayagada,426515,Goganda,Seskhal,Rural,0.4704993298863512,Covered
keonjhar,385676,Budhikapudi,Turumunga,Rural,0.4707972271253125,Covered
kalahandi,423660,Nuagaon,Kegaon,Rural,0.4708441859273774,Covered
balangir,420775,Dhandamunda,Khaprakhol,Rural,0.4709826915226137,Covered
jharsuguda,381150,Bhimjor,Laikera,Rural,0.4710343704318825,Covered
keonjhar,386260,Kusakala,Nayakote,Rural,0.47105937039777,Covered
anugul,404261,Nuagan,Anugul,Rural,0.4711114526798994,Covered
sundargarh,384211,Chungimati,Rajagangapur,Rural,0.4711404154362589,Covered
sundargarh,384217,Garvana,Rajagangapur,Rural,0.4711771940004442,Covered
sambalpur,381346,Rangiatikira,Govindpur,Rural,0.4714761720875025,Covered
nabarangpur,428062,Manchagam,Khatiguda,Rural,0.4716703353804429,Covered
sundargarh,384370,Sarndamal,Biramitrapur,Rural,0.4718285198969822,Covered
nabarangpur,427712,Batakari,Paparahandi,Rural,0.4719631850023101,Covered
balangir,420657,Bhainsa,Patnagarh,Rural,0.4721208906781149,Covered
cuttack,398751,Mahulia,Badamba,Rural,0.4723456553269958,Covered
rayagada,426009,Maikancha,Andirakanch,Rural,0.4724472481309921,Covered
nabarangpur,427722,Nuakote,Paparahandi,Rural,0.4724964104223175,Covered
baleshwar,392631,Taharpur,Rupsa,Rural,0.4725244897136836,Covered
baleshwar,394182,Dostpur 2,Similia,Rural,0.4726561394445432,Covered
baleshwar,392743,Nayapara,Baleshwar Sadar,Rural,0.4727033047982758,Covered
deogarh,383397,Reamal,Reamal,Rural,0.4727962329221752,Covered
mayurbhanj,387636,Chitritangar,Jamda,Rural,0.4731053515373069,Covered
mayurbhanj,387632,Sunamara,Jamda,Rural,0.4731053515373069,Covered
mayurbhanj,387631,Hill No 1,Jamda,Rural,0.4731053515373069,Covered
dhenkanal,402977,Khaliberana,Bhusan Steel Limited,Rural,0.4731079479118825,Covered
cuttack,398698,Kasikiari,Badamba,Rural,0.4732111740741115,Covered
cuttack,398693,Barimul,Badamba,Rural,0.4732111740741115,Covered
dhenkanal,402859,Kantioputasahi,Tumusingha,Rural,0.4735282359019213,Covered
rayagada,425607,Narayanapur,Kalyanasingpur,Rural,0.4737915847382432,Covered
kandhamal,416430,Mandiapadar,Phiringia,Rural,0.4738273405190424,Covered
bargarh,380781,Ruchida,Ambabhona,Rural,0.4738319119137102,Covered
boudh,418197,Kirimakhole,Manamunda,Rural,0.473872651747554,Covered
anugul,404973,Ambasaramunda,Thakurgarh,Rural,0.4738776517993941,Covered
balangir,421132,Malpara,Saintala,Rural,0.4739839592398344,Covered
baleshwar,393700,Gujadiha,Soro,Rural,0.4743427191688887,Covered
baleshwar,393694,Brundadeipur,Soro,Rural,0.4743427191688887,Covered
baleshwar,393692,Juka,Soro,Rural,0.4743427191688887,Covered
gajapati,414959,Magada,Garabandha,Rural,0.4744616310563475,Covered
sundargarh,384048,Barpali,Talasara,Rural,0.4745778054253225,Covered
mayurbhanj,389366,Jhagadidimpal,Koliana,Rural,0.474612305566687,Covered
mayurbhanj,389370,Vegibania,Koliana,Rural,0.474612305566687,Covered
kalahandi,423572,Khamari,Sadar,Rural,0.4747012607535336,Covered
kalahandi,422395,Kirokuda,Kesinga,Rural,0.4747012607535336,Covered
cuttack,399103,Tarading,Athagad,Rural,0.4747555802873519,Covered
anugul,405014,Baradhip,Thakurgarh,Rural,0.4747626545157922,Covered
baleshwar,393993,Banisiha,Soro,Rural,0.4747796201878715,Covered
kandhamal,416918,Balki,Tumudibandha,Rural,0.4748027809499816,Covered
balangir,420840,Magurjungal,Turekela,Rural,0.4748917113024097,Covered
balangir,421368,Jamtara,Sindhekela,Rural,0.4749346415527475,Covered
cuttack,399252,Radhamadhabpur,Khuntuni,Rural,0.4750194041752639,Covered
koraput,429798,Deogondhana,Nandapur,Rural,0.4750595300529333,Covered
sundargarh,383596,Khurashi,Hemgir,Rural,0.4750643994270827,Covered
baleshwar,391669,Kamargadia,Bhograi,Rural,0.4750686507733516,Covered
baleshwar,391670,Naiduli,Bhograi,Rural,0.4750686507733516,Covered
baleshwar,391640,Gobardhanpur,Bhograi,Rural,0.4750686507733516,Covered
baleshwar,391632,Haripur 1,Bhograi,Rural,0.4750686507733516,Covered
kalahandi,423909,Farang,Golamunda,Rural,0.4752422122221355,Covered
baleshwar,392273,Mohanpur,Singla,Rural,0.4753806417314579,Covered
baleshwar,392276,Binjha,Singla,Rural,0.4753806417314579,Covered
baleshwar,392277,Ratanpal,Singla,Rural,0.4753806417314579,Covered
baleshwar,392270,Puran Ii,Singla,Rural,0.4753806417314579,Covered
baleshwar,392271,Srirampur,Singla,Rural,0.4753806417314579,Covered
sundargarh,384482,Khuntgaon,Bisra,Rural,0.4754171020120993,Covered
baleshwar,392203,Nabara,Singla,Rural,0.4755866554316192,Covered
sundargarh,383709,Badkhalia,Lephripara,Rural,0.4756612890437848,Covered
baleshwar,392198,Jamalpur,Singla,Rural,0.4757221582396449,Covered
nabarangpur,427536,Chapakhana,Jharigan,Rural,0.4758440382145378,Covered
rayagada,424949,Bada Cherangapai,Muniguda,Rural,0.4758652021813022,Covered
rayagada,424950,Kondha Gotiguda,Muniguda,Rural,0.4758652021813022,Covered
jharsuguda,381178,Pitamal,Laikera,Rural,0.4761440037127139,Covered
keonjhar,385293,Kundurupani,Rugudi,Rural,0.4761445123531183,Covered
anugul,403811,Baghapal,Kaniha,Rural,0.4761515967192766,Covered
mayurbhanj,388609,Netraghosra,Jashipur,Rural,0.4762166938387846,Covered
malkangiri,430218,Nuasimagudi,Malkangiri,Rural,0.4762530798750537,Covered
nayagarh,406028,Tentuliapalli,Khandapada,Rural,0.476341010004029,Covered
nayagarh,406029,Padia Bhanga,Khandapada,Rural,0.476341010004029,Covered
keonjhar,385467,Binodabiharipur Ka,Champua,Rural,0.4764159585629676,Covered
mayurbhanj,390576,Uthaninuagaon,Barsahi,Rural,0.4764956148203816,Covered
ganjam,412726,Surala CT,Golanthara,Urban,0.4765642836757739,Covered
mayurbhanj,388418,Badapahad,Jashipur,Rural,0.4767141932148931,Covered
boudh,418637,Tukulunda,Puruna Katak,Rural,0.4767287204908253,Covered
kandhamal,415758,Budeni Ii,G Udayagiri,Rural,0.4769043165080822,Covered
jajapur,400680,Korabandi,Korai,Rural,0.4771024101428975,Covered
dhenkanal,402979,Bramhanapurunakot,Bhusan Steel Limited,Rural,0.4772660248262251,Covered
dhenkanal,402982,Kankalu,Bhusan Steel Limited,Rural,0.4772660248262251,Covered
dhenkanal,402976,Badibahal,Bhusan Steel Limited,Rural,0.4772660248262251,Covered
dhenkanal,402983,Mitikapasi,Bhusan Steel Limited,Rural,0.4772660248262251,Covered
koraput,428896,Malkangiri,Koraput,Rural,0.4773019778952856,Covered
dhenkanal,402548,Dayanabili,Bhuban,Rural,0.4773059382456041,Covered
kendrapara,395937,Firikidandi,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396308,Baipada,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396309,Naladhalia,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396155,Kudhi,Aali,Rural,0.4776874905038664,Covered
kendrapara,396406,Kapaleswar,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396407,Garapur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396136,Gheekoili,Aali,Rural,0.4776874905038664,Covered
kendrapara,396137,Madheipatana,Aali,Rural,0.4776874905038664,Covered
kendrapara,396138,Thakursahi,Aali,Rural,0.4776874905038664,Covered
kendrapara,396139,Gangadharpur,Aali,Rural,0.4776874905038664,Covered
kendrapara,395932,Tangataila,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396246,Alipur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396247,Sanapanturi,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396232,Kesapur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396534,Kulapada,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396311,Aradapalli,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396306,Osangara,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,395943,Bhatapara,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,395944,Nurugan,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396993,Kakat Pur,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396532,Chandiapali,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396533,Bandhapada,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396574,Beruan,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396990,Bada Rahama,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396991,Sana Rahama,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396992,Babara,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396575,Tanar,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396352,Bisunpur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396033,Badpalli,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396034,Badpal,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396240,Badamanatia,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396535,Jaganathpur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396670,Kaupada,Derabish,Rural,0.4776874905038664,Covered
kendrapara,396673,Mantripada,Derabish,Rural,0.4776874905038664,Covered
kendrapara,396674,Nuagan,Derabish,Rural,0.4776874905038664,Covered
kendrapara,396412,Ramchandrapur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396032,Isani Palla,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396217,Baluria,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396218,Amrutamanohi,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396219,Sidhabali,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,395945,Kiajori,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,395947,Dhandia,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396122,Gopa,Aali,Rural,0.4776874905038664,Covered
kendrapara,397044,Aitipur,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396241,Sanamanatia,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396242,Palasingha,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396243,Bharsing,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396244,Gangapada,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396226,Gobindpur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,395939,Madhyapara,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396316,Nuapada,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396317,Badajaria,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396235,Chandanpur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396236,Tamalsasan,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396237,Dakhina,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396238,Jariabad,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396239,Basapur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396544,Kanheipur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396545,Kanipara,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396548,Baligotha,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396549,Gandakhia,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396550,Naranapur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,397042,Anduli,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,397043,Basaghar,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396353,Hari Pur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,397050,Niyamatpur,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,397051,Manitiri,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396360,Bilikana,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396361,Satakuria,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396362,Batipara,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396387,Gunupur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396388,Gangarampur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396389,Bhagadeipur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396390,Jaisinghpur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396531,Chandanpur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396524,Biraswati,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396525,Saranga,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396526,Depur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396527,Ostapur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396225,Bachhara,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396141,Dahianta,Aali,Rural,0.4776874905038664,Covered
kendrapara,396142,Sahira,Aali,Rural,0.4776874905038664,Covered
kendrapara,396143,Angarakha,Aali,Rural,0.4776874905038664,Covered
kendrapara,395933,Santhapada,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,395934,Govindpur,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,395935,Dakhinadandi,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,395936,Chakibanka,Rajnagar,Rural,0.4776874905038664,Covered
kendrapara,396233,Musadia,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396234,Nilakanthapur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396528,Kosalpur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396529,Kansara,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396530,Baipur,Kendrapara Sadar,Rural,0.4776874905038664,Covered
kendrapara,396354,Kajala Bandha,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396303,Shyam Sundar Pur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396304,Anand Pur,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396305,Talapada,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396132,Sanamanga,Aali,Rural,0.4776874905038664,Covered
kendrapara,396984,Mulubasanta,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396985,Sahoo Pada,Mahakalapada,Rural,0.4776874905038664,Covered
kendrapara,396227,Kadalibana,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396228,Badamulabasanta,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396562,Indupur,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396563,Dhumat,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396564,Dhumatsasan,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396565,Charigan,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396566,Ghagara,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396147,Gopalpur,Aali,Rural,0.4776874905038664,Covered
kendrapara,396245,Poipat,Pattamundai,Rural,0.4776874905038664,Covered
kendrapara,396587,Manipura,Nikirai,Rural,0.4776874905038664,Covered
kendrapara,396229,Sanamulabasanta,Pattamundai,Rural,0.4776874905038664,Covered
